"selec","channel","start","end","sound.files","File.Offset..s.","bottom.freq","top.freq","selec.file","element_labels","old.selec","SNR","channel","check.res","duration","min.n.samples","sample.rate","channels","bits","sound.file.samples","song.lab","element","Species","Species_uscr","Clade","selection_type","Check.status","additional_info","song"
1218,1,9.603,9.61899464099991,"Setopagis-parvula-51580.wav","",0.5752,1.5818,"Setopagis-parvula-51580.Table.1.selections.txt","2b",19,5.86390190730529,1,"OK",0.0159946409999066,705,44.1,1,16,1161216,2,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-2"
1219,1,9.692,9.79139526900007,"Setopagis-parvula-51580.wav","",1.0306,2.6843,"Setopagis-parvula-51580.Table.1.selections.txt","2c",20,10.3617934006218,1,"OK",0.0993952690000697,4383,44.1,1,16,1161216,2,"c","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-2"
1220,1,9.801,9.81356721800019,"Setopagis-parvula-51580.wav","",0.5512,1.5339,"Setopagis-parvula-51580.Table.1.selections.txt","2b",21,9.31830949320202,1,"OK",0.0125672180001857,554,44.1,1,16,1161216,2,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-2"
1221,1,9.865,9.96325279500001,"Setopagis-parvula-51580.wav","",0.9108,2.6364,"Setopagis-parvula-51580.Table.1.selections.txt","2c",22,12.4848423649965,1,"OK",0.0982527950000076,4332,44.1,1,16,1161216,2,"c","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-2"
1222,1,9.976,9.98856721799973,"Setopagis-parvula-51580.wav","",0.4793,1.5339,"Setopagis-parvula-51580.Table.1.selections.txt","2b",23,9.87805502823167,1,"OK",0.0125672179997309,554,44.1,1,16,1161216,2,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-2"
1223,1,10.045,10.1455377439997,"Setopagis-parvula-51580.wav","",0.8389,2.5885,"Setopagis-parvula-51580.Table.1.selections.txt","2c",24,9.27210786501892,1,"OK",0.100537743999666,4433,44.1,1,16,1161216,2,"c","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-2"
1224,1,10.152,10.17027959,"Setopagis-parvula-51580.wav","",0.6711,1.3661,"Setopagis-parvula-51580.Table.1.selections.txt","2b",25,7.55442380662996,1,"OK",0.0182795900000201,806,44.1,1,16,1161216,2,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-2"
1225,1,10.214,10.3133952690001,"Setopagis-parvula-51580.wav","",0.9347,2.6604,"Setopagis-parvula-51580.Table.1.selections.txt","2c",26,12.1972711590235,1,"OK",0.0993952690000697,4383,44.1,1,16,1161216,2,"c","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-2"
1226,1,10.322,10.3379946409999,"Setopagis-parvula-51580.wav","",0.5752,1.4141,"Setopagis-parvula-51580.Table.1.selections.txt","2b",27,5.83150712173758,1,"OK",0.0159946409999066,705,44.1,1,16,1161216,2,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-2"
1227,1,10.388,10.486252795,"Setopagis-parvula-51580.wav","",0.8628,2.6124,"Setopagis-parvula-51580.Table.1.selections.txt","2c",28,16.7361635182486,1,"OK",0.0982527950000076,4332,44.1,1,16,1161216,2,"c","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-2"
1228,1,10.498,10.5082822690001,"Setopagis-parvula-51580.wav","",0.6232,1.5579,"Setopagis-parvula-51580.Table.1.selections.txt","2b",29,10.2044765792234,1,"OK",0.0102822690000721,453,44.1,1,16,1161216,2,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-2"
1229,1,10.561,10.6569678460003,"Setopagis-parvula-51580.wav","",0.9347,2.7323,"Setopagis-parvula-51580.Table.1.selections.txt","2c",30,11.7189696388234,1,"OK",0.0959678460003488,4232,44.1,1,16,1161216,2,"c","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-2"
1230,1,10.666,10.6819946410004,"Setopagis-parvula-51580.wav","",0.5992,1.486,"Setopagis-parvula-51580.Table.1.selections.txt","2b",31,3.75210130535471,1,"OK",0.0159946410003613,705,44.1,1,16,1161216,2,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-2"
1231,1,10.737,10.8192581539996,"Setopagis-parvula-51580.wav","",0.9108,2.6604,"Setopagis-parvula-51580.Table.1.selections.txt","2c",32,10.215000819976,1,"OK",0.0822581539996463,3627,44.1,1,16,1161216,2,"c","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-2"
1232,1,1.421,1.43699464099991,"Setopagis-parvula-82673.wav","",1.1744,3.667,"Setopagis-parvula-82673.Table.1.selections.txt","1a",1,21.4078906400093,1,"OK",0.0159946409999066,705,44.1,1,16,437119,1,"a","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-82673.wav-1"
1233,1,1.479,1.50641938499958,"Setopagis-parvula-82673.wav","",0.6711,1.7017,"Setopagis-parvula-82673.Table.1.selections.txt","1b",2,15.0317165983114,1,"OK",0.0274193849995754,1209,44.1,1,16,437119,1,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-82673.wav-1"
1234,1,1.596,1.87362126900006,"Setopagis-parvula-82673.wav","",1.486,3.4753,"Setopagis-parvula-82673.Table.1.selections.txt","1c",3,16.1019596904918,1,"OK",0.277621269000065,12243,44.1,1,16,437119,1,"c","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-82673.wav-1"
1235,1,1.886,1.90427959000002,"Setopagis-parvula-82673.wav","",0.6711,1.8455,"Setopagis-parvula-82673.Table.1.selections.txt","1b",4,7.86724886894079,1,"OK",0.0182795900000201,806,44.1,1,16,437119,1,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-82673.wav-1"
1236,1,1.951,2.03668557599983,"Setopagis-parvula-82673.wav","",1.0546,2.9959,"Setopagis-parvula-82673.Table.1.selections.txt","1d",5,17.4351089103572,1,"OK",0.0856855759998325,3778,44.1,1,16,437119,1,"d","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-82673.wav-1"
1237,1,2.045,2.06899196199985,"Setopagis-parvula-82673.wav","",0.5512,1.7976,"Setopagis-parvula-82673.Table.1.selections.txt","1b",6,12.2081597263148,1,"OK",0.0239919619998545,1058,44.1,1,16,437119,1,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-82673.wav-1"
1238,1,2.102,2.18540062800016,"Setopagis-parvula-82673.wav","",0.9587,3.1637,"Setopagis-parvula-82673.Table.1.selections.txt","1d",7,9.58098814266186,1,"OK",0.0834006280001631,3677,44.1,1,16,437119,1,"d","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-82673.wav-1"
1239,1,2.197,2.21756453800014,"Setopagis-parvula-82673.wav","",0.3835,1.6777,"Setopagis-parvula-82673.Table.1.selections.txt","1b",8,11.896570509454,1,"OK",0.0205645380001442,906,44.1,1,16,437119,1,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-82673.wav-1"
1240,1,2.256,2.34282805100034,"Setopagis-parvula-82673.wav","",1.0306,3.2356,"Setopagis-parvula-82673.Table.1.selections.txt","1d",9,10.4552867886106,1,"OK",0.0868280510003387,3829,44.1,1,16,437119,1,"d","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-82673.wav-1"
1241,1,2.348,2.36742206400008,"Setopagis-parvula-82673.wav","",0.3595,1.7736,"Setopagis-parvula-82673.Table.1.selections.txt","1b",10,13.098077301246,1,"OK",0.0194220640000822,856,44.1,1,16,437119,1,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-82673.wav-1"
1242,1,2.405,2.48611567900005,"Setopagis-parvula-82673.wav","",0.9827,3.2596,"Setopagis-parvula-82673.Table.1.selections.txt","1d",11,13.2464915171157,1,"OK",0.0811156790000496,3577,44.1,1,16,437119,1,"d","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-82673.wav-1"
1243,1,2.495,2.51327959000002,"Setopagis-parvula-82673.wav","",0.4314,1.6298,"Setopagis-parvula-82673.Table.1.selections.txt","1b",12,9.03750602108547,1,"OK",0.0182795900000201,806,44.1,1,16,437119,1,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-82673.wav-1"
1244,1,2.551,2.63782805100034,"Setopagis-parvula-82673.wav","",0.8389,3.2116,"Setopagis-parvula-82673.Table.1.selections.txt","1d",13,16.3851667088488,1,"OK",0.0868280510003387,3829,44.1,1,16,437119,1,"d","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-82673.wav-1"
1245,1,2.645,2.6667070130002,"Setopagis-parvula-82673.wav","",0.4554,1.7017,"Setopagis-parvula-82673.Table.1.selections.txt","1b",14,10.2469709521764,1,"OK",0.0217070130001957,957,44.1,1,16,437119,1,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-82673.wav-1"
1246,1,2.705,2.77811835900009,"Setopagis-parvula-82673.wav","",1.0066,3.1637,"Setopagis-parvula-82673.Table.1.selections.txt","1d",15,13.6656253541547,1,"OK",0.073118359000091,3224,44.1,1,16,437119,1,"d","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-82673.wav-1"
1247,1,2.784,2.79885216599985,"Setopagis-parvula-82673.wav","",0.1678,1.5579,"Setopagis-parvula-82673.Table.1.selections.txt","1b",16,5.89818559495926,1,"OK",0.0148521659998551,654,44.1,1,16,437119,1,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-82673.wav-1"
1248,1,1.347,1.90795490999996,"Systellura-longirostris-11220.wav","",4.0745,6.3034,"Systellura-longirostris-11220.Table.1.selections.txt","1a",1,12.2266485905755,1,"OK",0.560954909999964,24738,44.1,1,16,852480,1,"a","Systellura longirostris","Systellura_longirostris","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Systellura-longirostris-11220.wav-1"
1250,1,5.822,6.32583119199978,"Systellura-longirostris-11220.wav","",4.0984,6.3514,"Systellura-longirostris-11220.Table.1.selections.txt","3a",3,7.51666434878995,1,"OK",0.50383119199978,22218,44.1,1,16,852480,3,"a","Systellura longirostris","Systellura_longirostris","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Systellura-longirostris-11220.wav-3"
1251,1,7.455,8.06850872999992,"Systellura-longirostris-11220.wav","",4.1703,6.3753,"Systellura-longirostris-11220.Table.1.selections.txt","4a",4,10.9535655899739,1,"OK",0.613508729999921,27055,44.1,1,16,852480,4,"a","Systellura longirostris","Systellura_longirostris","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Systellura-longirostris-11220.wav-4"
1252,1,9.653,10.1945328459999,"Systellura-longirostris-11220.wav","",4.1943,6.1836,"Systellura-longirostris-11220.Table.1.selections.txt","5a",5,7.83099806238462,1,"OK",0.541532845999882,23881,44.1,1,16,852480,5,"a","Systellura longirostris","Systellura_longirostris","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Systellura-longirostris-11220.wav-5"
1253,1,13.409,13.8659897430001,"Systellura-longirostris-11220.wav","",4.1464,6.2795,"Systellura-longirostris-11220.Table.1.selections.txt","6a",6,9.27660015399043,1,"OK",0.456989743000122,20153,44.1,1,16,852480,6,"a","Systellura longirostris","Systellura_longirostris","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Systellura-longirostris-11220.wav-6"
1255,1,16.077,16.6779415109997,"Systellura-longirostris-11220.wav","",4.1224,6.2555,"Systellura-longirostris-11220.Table.1.selections.txt","8a",8,12.5003690761469,1,"OK",0.600941510999746,26501,44.1,1,16,852480,8,"a","Systellura longirostris","Systellura_longirostris","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Systellura-longirostris-11220.wav-8"
1256,1,0.335,0.939368934999911,"Systellura-longirostris-219897.wav","",3.78,6.2515,"Systellura-longirostris-219897.Table.1.selections.txt","1a",1,-2.467993173757,1,"OK",0.604368934999911,26652,44.1,1,16,820224,1,"a","Systellura longirostris","Systellura_longirostris","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Systellura-longirostris-219897.wav-1"
1257,1,1.806,2.58973740999996,"Systellura-longirostris-219897.wav","",3.4165,6.1062,"Systellura-longirostris-219897.Table.1.selections.txt","2a",2,9.10569445780712,1,"OK",0.783737409999958,34562,44.1,1,16,820224,2,"a","Systellura longirostris","Systellura_longirostris","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Systellura-longirostris-219897.wav-2"
1258,1,3.457,4.27958153699968,"Systellura-longirostris-219897.wav","",3.4408,6.1546,"Systellura-longirostris-219897.Table.1.selections.txt","3a",3,13.8238481550995,1,"OK",0.822581536999678,36275,44.1,1,16,820224,3,"a","Systellura longirostris","Systellura_longirostris","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Systellura-longirostris-219897.wav-3"
1259,1,15.449,16.3081407170002,"Systellura-longirostris-219897.wav","",3.3681,6.1788,"Systellura-longirostris-219897.Table.1.selections.txt","4a",4,8.24522773217896,1,"OK",0.859140717000171,37888,44.1,1,16,820224,4,"a","Systellura longirostris","Systellura_longirostris","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Systellura-longirostris-219897.wav-4"
1260,1,17.402,18.2257240110002,"Systellura-longirostris-219897.wav","",3.3196,6.2031,"Systellura-longirostris-219897.Table.1.selections.txt","5a",5,7.17777653551411,1,"OK",0.823724011000195,36326,44.1,1,16,820224,5,"a","Systellura longirostris","Systellura_longirostris","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Systellura-longirostris-219897.wav-5"
1261,1,0.497,1.2418932809998,"Systellura-longirostris-22131.wav","",3.9067,4.434,"Systellura-longirostris-22131.Table.1.selections.txt","1a",1,28.7970670239346,1,"OK",0.744893280999804,32849,44.1,1,16,961027,1,"a","Systellura longirostris","Systellura_longirostris","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Systellura-longirostris-22131.wav-1"
1262,1,2.688,3.40661637100028,"Systellura-longirostris-22131.wav","",3.9307,4.5059,"Systellura-longirostris-22131.Table.1.selections.txt","2a",2,22.9952105193224,1,"OK",0.71861637100028,31690,44.1,1,16,961027,2,"a","Systellura longirostris","Systellura_longirostris","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Systellura-longirostris-22131.wav-2"
1263,1,4.868,5.65402235799963,"Systellura-longirostris-22131.wav","",3.9067,4.4819,"Systellura-longirostris-22131.Table.1.selections.txt","3a",3,26.709028767338,1,"OK",0.786022357999627,34663,44.1,1,16,961027,3,"a","Systellura longirostris","Systellura_longirostris","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Systellura-longirostris-22131.wav-3"
1264,1,7.226,8.00973740899997,"Systellura-longirostris-22131.wav","",3.8587,4.6017,"Systellura-longirostris-22131.Table.1.selections.txt","4a",4,26.5234082586762,1,"OK",0.783737408999968,34562,44.1,1,16,961027,4,"a","Systellura longirostris","Systellura_longirostris","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Systellura-longirostris-22131.wav-4"
1265,1,9.961,10.7321701909998,"Systellura-longirostris-22131.wav","",3.5951,4.5059,"Systellura-longirostris-22131.Table.1.selections.txt","5a",5,26.3929879088141,1,"OK",0.771170190999783,34008,44.1,1,16,961027,5,"a","Systellura longirostris","Systellura_longirostris","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Systellura-longirostris-22131.wav-5"
1266,1,12.455,13.132487294,"Systellura-longirostris-22131.wav","",3.7629,4.5298,"Systellura-longirostris-22131.Table.1.selections.txt","6a",6,20.7112657162949,1,"OK",0.677487294000002,29877,44.1,1,16,961027,6,"a","Systellura longirostris","Systellura_longirostris","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Systellura-longirostris-22131.wav-6"
1267,1,15.66,16.391183588,"Systellura-longirostris-22131.wav","",3.691,4.6497,"Systellura-longirostris-22131.Table.1.selections.txt","7a",7,27.0645607302858,1,"OK",0.731183588000022,32245,44.1,1,16,961027,7,"a","Systellura longirostris","Systellura_longirostris","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Systellura-longirostris-22131.wav-7"
1268,1,0.25,1.12970525499986,"Systellura-longirostris-236481.wav","",2.7562,5.129,"Systellura-longirostris-236481.Table.1.selections.txt","1a",1,12.3476057667043,1,"OK",0.879705254999863,38795,44.1,1,16,2096640,1,"a","Systellura longirostris","Systellura_longirostris","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Systellura-longirostris-236481.wav-1"
1269,1,1.807,2.64671865299964,"Systellura-longirostris-236481.wav","",2.7802,5.2489,"Systellura-longirostris-236481.Table.1.selections.txt","2a",2,9.80404434844409,1,"OK",0.839718652999636,37031,44.1,1,16,2096640,2,"a","Systellura longirostris","Systellura_longirostris","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Systellura-longirostris-236481.wav-2"
1270,1,3.346,4.13202235800008,"Systellura-longirostris-236481.wav","",2.972,5.0092,"Systellura-longirostris-236481.Table.1.selections.txt","3a",3,10.6424152985664,1,"OK",0.786022358000082,34663,44.1,1,16,2096640,3,"a","Systellura longirostris","Systellura_longirostris","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Systellura-longirostris-236481.wav-3"
1271,1,4.841,5.64073205000033,"Systellura-longirostris-236481.wav","",2.8042,5.1051,"Systellura-longirostris-236481.Table.1.selections.txt","4a",4,7.43286528807123,1,"OK",0.79973205000033,35268,44.1,1,16,2096640,4,"a","Systellura longirostris","Systellura_longirostris","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Systellura-longirostris-236481.wav-4"
1272,1,6.427,7.22558957499982,"Systellura-longirostris-236481.wav","",3.1637,4.9612,"Systellura-longirostris-236481.Table.1.selections.txt","5a",5,7.10773419387048,1,"OK",0.798589574999824,35217,44.1,1,16,2096640,5,"a","Systellura longirostris","Systellura_longirostris","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Systellura-longirostris-236481.wav-5"
1273,1,7.9,8.71915411399996,"Systellura-longirostris-236481.wav","",2.972,5.0571,"Systellura-longirostris-236481.Table.1.selections.txt","6a",6,10.0833967495477,1,"OK",0.819154113999957,36124,44.1,1,16,2096640,6,"a","Systellura longirostris","Systellura_longirostris","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Systellura-longirostris-236481.wav-6"
